"ID","Fecha","Sexo","Edad","Nivel_estudios","Experiencia_inversion","Intencion_ahorro","Pretest","Postest_1","Postest_2","Ansiedad","Bienestar","Intencion_compra","Necesidad_cognicion","Resiliencia","Planificacion","Confortar","Neuroticismo","Nomofobia","SARIMA_serie","ARIMA_serie","ETS_serie","GARCH_serie","VAR_serie_1","VAR_serie_2","VECM_serie_1","VECM_serie_2"
316,2025-07-04,"Mujer","28-32","Medio","No","Medio",9,10,12,34.3,70,62.5,53.4,45.2,20.5,23.2,29.4,58.8,74.3134708746879,132.199242690187,60.7417371667155,-1.15766387178392,50.2479766912453,40.6835306158191,34.5480892048254,14.2213978521049
317,2025-07-07,"Mujer","28-32","Alto","No","Medio",8,9,10,23.3,70,61.9,52.2,50,17.6,16.5,33.5,59.8,73.7207159766476,131.322209921836,60.6035405429305,0.755549885908296,49.7879107671754,38.4995795265731,34.4864355302965,14.2207778922069
318,2025-07-08,"Hombre","38-42","Medio","No","Medio",6,9,10,10,70,59.2,42.8,50,20.8,16.3,26.3,53.3,74.1811151626018,131.51506464893,57.9253156350666,-1.02255097377279,50.2663225900166,39.7113947633181,33.7102728888277,13.3344158196371
319,2025-07-08,"Mujer","23-27","Medio","No","Bajo",7,8,8,30.4,70,61.1,33.8,50,15.5,23,28.8,46.9,73.5391244116196,132.563830706112,50.7446756464974,-0.289029471618757,50.5831486653919,39.300810912666,34.3284584999816,13.103728765535
320,2025-07-09,"Hombre","18-22","Bajo","No","Bajo",7,9,10,22.3,70,64.5,46.4,50,17.2,23.1,29.2,51.7,75.8167793832992,132.17943785858,53.0669476691947,0.308355471973084,51.3321685012509,39.0721422359648,34.7818842356219,13.6792229636345
321,2025-07-09,"Mujer","18-22","Bajo","SI","Bajo",10,11,12,38.8,70,61,35.3,40.1,10,35.4,41.5,67.1,75.1727605357511,131.317643024323,52.0227865447096,0.269629952805856,48.8646758554595,40.1485948877234,34.0003790650954,13.9501632433702
322,2025-07-11,"Hombre","23-27","Alto","No","Alto",8,9,12,31.3,70,70.4,56.4,48.2,23.7,24.1,35.1,63.4,73.94337193761,133.502486200997,49.7347434284443,0.831072366958306,49.3973209460272,39.4060057535685,33.7228814334924,13.9926008318448
323,2025-07-12,"Mujer","28-32","Bajo","SI","Bajo",8,10,11,35.7,70,68.9,31.9,47.6,14.4,24.4,31.1,58.4,75.1088107315086,133.71503379567,53.0953055326729,0.048757784146795,49.2656072953207,40.945346611757,33.3096698307506,12.7404360894168
324,2025-07-13,"Mujer","23-27","Medio","SI","Medio",10,11,12,25,70,65.6,40.5,50,15.9,26.6,32.1,70,74.7574190343576,132.766674744092,54.1254257041582,1.2468276718329,47.8590913300835,41.7905015293239,32.1518822050432,12.0530528759102
325,2025-07-13,"Mujer","23-27","Alto","No","Medio",8,9,10,26.1,70,69,43.2,50,16.9,18.6,31.4,63.4,74.4961384293022,132.705256094337,57.1378887605561,0.400785791682035,48.2693185361761,39.6307685135257,29.9372547416484,9.85643479591679
326,2025-07-15,"Mujer","38-42","Alto","SI","Alto",6,9,10,10.7,70,60.3,40.3,50,19.8,19.3,17.7,52.5,74.045976922425,132.421777231398,57.4465226000097,-1.28469171532747,49.9247935305176,40.3013669479407,30.1154421767597,10.3250226424574
327,2025-07-16,"Hombre","18-22","Alto","No","Alto",7,7,9,21,70,55.8,45.1,50,22.2,23.3,28,56.2,73.4104370785056,133.343496778876,57.2304984675989,-0.326620469692265,50.9327709404596,39.1174326983298,29.1434721628296,9.86090417639784
328,2025-07-16,"Hombre","38-42","Alto","No","Medio",9,11,10,15.2,70,64.2,57.7,50,18.8,23.1,23.2,53.1,73.0020429838066,132.793137043335,58.164418216918,-1.58364287817555,49.6314174152559,39.4295399980751,30.7219483379321,8.9050701464266
329,2025-07-18,"Mujer","23-27","Medio","No","Medio",8,8,9,26.2,70,69.1,62,50,24,20.8,31.3,61,72.77465174517,132.602458413895,60.1601648081785,0.220025761813451,49.9163647578604,39.9682089452419,29.4728850847545,9.01803295812083
330,2025-07-21,"Hombre","33-37","Bajo","SI","Bajo",10,12,12,35.1,70,55,35.5,41.5,12.4,24.6,39,47.7,72.9516488631527,133.456152418046,57.9285895387067,1.25468596333348,48.4502600987046,40.0227672190243,30.9201976351811,9.77524249811456
331,2025-07-22,"Mujer","33-37","Bajo","No","Medio",9,11,12,15.1,70,64.9,35.6,50,14.5,21.5,33.8,52.3,71.0411415750588,135.048802011084,50.9940247925776,-0.35865209036075,48.1401004584591,40.9431762653972,29.9969365781884,9.69500306104982
332,2025-07-24,"Hombre","23-27","Medio","No","Medio",9,9,11,28.5,70,70.1,37,48.1,15.2,23,31.8,67.7,71.2785574317811,134.656185073647,54.2832025132142,-0.827115145324076,48.6441401874537,40.2701738437739,28.7543159562503,9.13335158856077
333,2025-07-26,"Mujer","28-32","Bajo","No","Bajo",8,9,12,24.5,70,78.3,29.9,50,15.8,25.1,21.4,67.3,69.2327949767283,133.269080278702,47.7843320656153,-0.655269044428725,49.5184596003999,41.6050850972405,29.5473361559199,10.4703357133286
334,2025-07-26,"Mujer","23-27","Alto","No","Medio",9,10,12,20.3,70,62.5,49.1,50,17.6,20.1,19.9,55.9,68.6890472101405,133.192440766634,51.6561914883326,-0.620218588376818,49.0494472293008,42.0096846094416,28.8723411967638,8.906147265961
335,2025-07-27,"Mujer","23-27","Bajo","No","Bajo",8,9,10,30.2,70,63.1,37.1,50,19,24.5,26.1,51.5,66.5653151789126,132.931140219293,55.0425546931707,-1.00780043949336,49.3864041458382,41.7981878864913,27.8257783259943,7.71907912348904
336,2025-07-27,"Mujer","18-22","Bajo","No","Bajo",9,11,11,21.2,70,68.5,25,50,14.9,26.1,24.7,70,64.8541718064739,135.10718205769,56.872489595372,-1.10940095436749,49.433283292762,40.7753424180654,29.4398503430529,8.93275496319095
337,2025-07-29,"Mujer","33-37","Alto","No","Medio",9,10,12,26.3,70,61.4,48.8,50,17.8,19.4,27.9,59.1,64.1044727661793,133.966557658235,58.5309810412678,-3.1056553877723,49.3229823238952,40.3669388551393,29.9023242242207,9.68392147731779
338,2025-07-31,"Mujer","23-27","Alto","No","Medio",11,11,12,13,70,78.7,45.8,50,18.3,22.1,23,66.3,63.3523997194172,133.874036046504,59.6704412224612,2.20378639009579,47.9195668126313,40.1770299775973,30.5461536917363,10.6203962851671
339,2025-08-03,"Hombre","28-32","Alto","SI","Medio",8,9,9,16,70,72.4,48.6,50,19.9,19.1,17.6,51.8,62.3661663133548,133.77200055597,64.3034427383367,1.23598133428284,49.7111717836959,39.0336790300426,33.5115077867664,11.6356877095806
340,2025-08-04,"Hombre","38-42","Alto","SI","Alto",12,12,12,16.2,70,66.4,46.1,50,20.2,22.2,25.2,38.3,61.8071368810024,133.915121891139,62.1136081527258,-0.141481213765212,47.0228313750286,39.5047711568581,34.7059333973834,12.5267633249422
341,2025-08-06,"Hombre","18-22","Bajo","SI","Bajo",12,12,12,26.5,70,68.5,40,50,15.1,27,28.4,66.9,59.0661437287619,133.077593852028,60.3246988677382,-0.163686348245855,45.9306974179744,40.2668159663372,36.4535029766254,13.9025093650467
342,2025-08-09,"Hombre","28-32","Alto","SI","Medio",6,9,10,19.2,70,61,53.9,45.3,12.4,20.6,32,53.8,59.0550866831791,132.832351199146,57.4953096683584,0.616737152659395,48.8296230119232,37.1366486572404,34.3013348122074,12.7080997038346
343,2025-08-09,"Mujer","33-37","Bajo","SI","Bajo",10,12,12,33.5,70,60.7,37.1,46.8,10,28.5,37.3,53.7,59.0773069906218,133.548658575842,53.8597391610851,-0.344568486140035,47.5632953719506,37.5116035543739,34.42425552839,12.1250984793926
344,2025-08-11,"Hombre","23-27","Bajo","No","Bajo",9,9,12,12.7,70,75.1,25,50,11.1,20,20.3,57.3,58.8556672439306,133.800950452481,48.0123009136772,-0.960691572566927,48.1078596799714,37.5288308483903,33.8190498613644,13.3363713077373
345,2025-08-12,"Mujer","18-22","Bajo","No","Bajo",5,8,9,31.9,70,56.5,28.1,50,12.7,25.8,28.2,55.8,59.6512227605135,135.543573358717,48.0795212781766,0.344677820417428,50.311942109291,37.5585107600663,33.8177741217854,12.3993917937924
346,2025-08-14,"Mujer","23-27","Bajo","No","Bajo",8,10,11,32.6,69.9,65.1,28.7,50,11.3,25.2,31.9,50,59.7784537656724,135.59814266912,52.5774104282635,3.32411897072893,48.7268000073519,38.0212076463206,31.6444957280672,10.2018768811287
347,2025-08-15,"Mujer","28-32","Alto","SI","Medio",10,11,11,19.5,70,72.6,39.7,50,13.2,19.4,33.4,51.9,60.6058284660863,134.794886054225,55.2947883418644,-2.08226361925989,48.3945884147667,38.9823036171711,33.7417174640988,11.2662842235231
348,2025-08-15,"Mujer","38-42","Bajo","SI","Bajo",7,9,10,23.1,70,68.7,40,50,15,19.4,23.9,50.6,58.8945450305115,134.063922346657,57.0396084623219,-0.470997918504885,48.8194945654935,38.034284329753,30.900573455649,9.97588953825045
349,2025-08-15,"Hombre","23-27","Medio","No","Bajo",8,9,11,39.5,70,67.7,36.8,44.7,12,26.8,37.2,66.2,58.998457791288,132.03114059673,60.5115972029259,0.653978651366293,48.9024004089591,39.9417939532541,30.346041387229,10.2878769123929
350,2025-08-16,"Mujer","28-32","Bajo","SI","Medio",9,10,11,39.1,70,57.2,35,42.7,17.9,20,31,52.8,59.044901355231,132.378970281758,62.9640497579836,-1.19772521159544,48.8235958866314,38.6855597047027,31.4932356422148,10.4171999898017
351,2025-08-16,"Hombre","33-37","Alto","No","Alto",9,11,11,22.4,70,67,52.3,50,23.8,20.5,30.8,53.3,58.7010470975119,133.982862214751,66.0844502906991,-0.0821359370231103,48.1130466201539,39.2966864560966,33.2169117115909,10.7090852356208
352,2025-08-17,"Mujer","28-32","Bajo","SI","Bajo",9,11,11,24,70,61.1,33.7,50,10,25,25.8,58.2,58.0004077789536,134.745029305395,62.0451005750371,1.05960508085937,48.1325664309433,40.4028747739461,33.3576481672299,11.1827747252203
353,2025-08-18,"Hombre","18-22","Bajo","No","Bajo",9,11,12,10,70,57.9,40.5,50,11.8,21.3,20.3,70,59.4136258386292,135.588314455706,61.418310217353,0.427984887804552,47.7475684488918,37.8654047355438,31.8253876414633,11.6918466771946
354,2025-08-19,"Mujer","28-32","Medio","No","Medio",7,8,9,49.5,64.4,67.8,45.5,40.6,15.9,32.3,38.1,60.4,61.956878531693,135.273713174628,56.6846682868752,-1.4255175078878,49.2856409349305,40.2939254221664,31.1530563859895,9.90773689823217
355,2025-08-19,"Mujer","23-27","Medio","SI","Bajo",9,9,11,38.5,70,71.1,40.2,46.7,17.2,20.2,35.8,58.5,62.6825444556971,135.541652163206,56.0745427255197,-0.477550139713787,49.8783654520194,39.9324853841942,32.7138971232856,11.2080510155405
356,2025-08-19,"Hombre","38-42","Bajo","No","Bajo",7,8,10,26.7,70,73,41.2,50,16.9,25.7,25.8,54.3,62.2753171956551,135.648286787617,54.3601435802692,-1.36906856421993,50.7919545440187,38.6264932183904,31.9395819596743,11.0367773087909
357,2025-08-20,"Hombre","33-37","Medio","No","Alto",7,9,8,16.7,70,73.4,49.6,50,22.2,21.6,22.9,55.6,63.5092531531627,135.309644948856,52.8915280936283,-0.41736432976781,51.2339625427624,41.134939457883,32.0719070445653,9.06428483577435
358,2025-08-22,"Hombre","38-42","Medio","SI","Medio",9,10,10,14.1,70,65.4,41.5,50,16.7,17,26.9,58.8,66.1448736910758,136.400346949392,55.8914686955384,0.517683883673265,50.952251793176,39.9164837948515,33.5050823433353,10.4949194623162
359,2025-08-29,"Hombre","23-27","Bajo","No","Bajo",9,10,11,38.3,70,68,32.4,48.1,11.9,23.6,26.7,70,67.0202123475959,136.309678902617,55.112562624053,-0.991024617604538,49.9950918836477,38.6446007136135,32.9694169937658,10.6653049066166
360,2025-08-30,"Hombre","33-37","Alto","No","Medio",6,8,9,32.3,70,62.9,55.1,50,20.4,24.5,34.6,44.7,65.9566084690505,134.779205493017,57.1986669426194,-0.962585870105613,50.4720953128837,37.9310983168608,30.8986947158404,9.46350309153631
361,2025-08-31,"Mujer","18-22","Medio","No","Bajo",7,7,9,36.7,70,69.1,46.2,44.6,16.9,25.5,40.4,63,67.9302347888733,133.75802167567,62.1655867349878,-1.32541518070934,51.3741816368155,40.4161529301902,32.5654520869875,11.0066840376967
362,2025-09-01,"Mujer","33-37","Alto","SI","Bajo",9,10,11,20.6,70,72.5,65.9,50,15.4,22.1,20.8,48.5,68.7514613663386,133.515341291944,66.4614412402863,0.351774912550686,50.2611383313563,40.9882516531162,32.1825848477455,10.330898250039
363,2025-09-02,"Hombre","33-37","Medio","SI","Bajo",9,9,9,23.8,70,71,35,50,12.2,19.2,18.1,48,69.0070508448667,137.08470964234,65.0183311082441,0.130370697957922,50.3259826978739,40.8012591756944,34.2899135023224,11.0751035870882
364,2025-09-03,"Mujer","28-32","Alto","No","Medio",8,10,9,41.7,70,82.6,54.2,47.8,23.2,24.5,39.2,70,72.7268901392302,139.390061647322,66.8115057501199,0.506981886955089,50.5995205576692,41.505124335995,35.0486254764111,11.0235414497157
365,2025-09-03,"Mujer","23-27","Alto","SI","Alto",4,6,8,20.1,70,71.8,61.4,50,20.6,16.1,32.6,57.8,72.8882147516887,139.589882367381,64.9478057424363,1.08604190044148,52.5409676423278,40.4735634462154,32.7407962159818,10.9486319466009
366,2025-09-04,"Hombre","28-32","Alto","No","Alto",6,8,8,16.2,70,58.5,58.4,50,28.3,17.8,27.4,54.2,72.7395766748482,138.072694316994,57.7141409489323,0.714125343242054,52.2362488911593,40.1205582786535,30.7812557623989,8.19933103972762
367,2025-09-08,"Hombre","38-42","Alto","SI","Medio",7,9,8,10,70,69.7,47.8,50,20,23.3,22,52.4,73.2603221805849,136.092358939102,59.6854079633645,-0.399744709371205,52.3589472622105,40.0914912271391,31.7528183003658,8.40410487788628
368,2025-09-12,"Hombre","23-27","Medio","No","Medio",10,12,12,33.3,70,68.3,40.7,50,19.3,25.1,33.6,55.2,74.6132596486839,134.993086220493,54.8074475119835,0.802101264416716,49.54192597338,41.6454391228114,31.8393883296051,9.07489620523064
369,2025-09-16,"Mujer","23-27","Bajo","No","Medio",8,10,12,45.1,70,64.8,30.1,46.5,18.7,23.8,37.5,59.5,75.1765054716629,137.146508767313,58.3454521547207,-1.70619908766726,49.101740332236,40.9016423921059,29.3409911795041,8.06805593481535
370,2025-09-19,"Mujer","28-32","Bajo","No","Bajo",8,10,9,25.6,70,44.3,40.3,46,14.9,24.5,33.4,47.1,74.6820240300308,135.763469958271,55.8928481685449,1.51650650753079,49.7178969277727,39.5391513855611,30.786633486691,7.1948484480567
371,2025-09-21,"Mujer","33-37","Medio","No","Medio",8,11,10,26.6,70,72.2,45.3,50,19,19.8,29.4,48,75.2405545329756,138.387789073133,54.4257964193617,0.557449124629318,48.6243526089665,40.255324495461,29.1699710578085,6.40270410857747
372,2025-09-23,"Hombre","23-27","Medio","No","Medio",10,11,10,40.1,70,63.4,40.8,45.9,19,25,32.8,65.4,75.9980208181516,138.141302684426,59.1063658498741,-1.38797603458201,48.4779400491414,39.3119048318818,30.821723889533,7.3018957821695
373,2025-09-23,"Mujer","28-32","Medio","SI","Medio",7,9,11,39.3,70,60.9,38.9,44.2,14.9,33.8,34.9,53.5,75.0255764338577,137.551211093159,60.4138810522856,1.75111757958736,49.5796331380098,38.5946909843903,28.9174335564863,7.61084965656673
374,2025-09-23,"Mujer","33-37","Alto","SI","Medio",9,11,12,24.1,70,58.8,55.7,50,16.9,21.7,26.7,54.2,77.3929492747691,138.847350399105,60.5590828466621,1.46017265081605,47.8898992310694,38.8104068584653,28.2498829200244,6.88366659472246
375,2025-09-26,"Hombre","38-42","Alto","SI","Medio",5,7,7,25.7,70,55.3,55.3,50,13.5,15.7,27.4,55.5,79.2073191437859,139.571411830984,65.3998809832172,2.43899393227255,50.9511937599743,37.8554486740795,27.7442579104129,5.8771078712532
376,2025-09-26,"Hombre","23-27","Bajo","No","Bajo",8,9,10,50,58.8,63.1,25,39.4,11.1,30.9,37.9,67.7,78.1935141865815,140.828092430674,60.3407272211721,0.4969917910131,50.4758301521303,39.6230558872405,26.9674216728112,5.29982593423111
377,2025-09-26,"Hombre","23-27","Medio","No","Medio",9,10,10,39.4,70,71.5,35,50,13.6,28.6,24.5,64.7,77.687312454952,138.220366084846,66.8722973271364,1.84990803413407,49.4508000204628,39.8671465191042,26.9223940113124,5.14189361484766
378,2025-09-27,"Mujer","28-32","Medio","SI","Alto",9,10,10,35,70,79.8,32.2,49.9,18.6,20.9,27.1,53.9,77.7571085821211,138.187199474294,59.2114746653758,1.2795006200974,49.1480615143078,39.155049697876,27.1667075720799,4.91650664765616
379,2025-09-27,"Hombre","23-27","Bajo","No","Alto",7,8,10,20.4,70,64.2,52.4,49.3,21.4,24.4,32.5,50.4,77.7280950227867,138.965368797959,55.0817370453057,1.51636361923942,50.4806037727719,38.1888616068953,28.3032773079262,6.73162701568998
380,2025-10-02,"Mujer","28-32","Alto","No","Medio",7,8,10,44.3,68.2,57.2,44.4,49.1,21.1,23.5,31.6,57.4,76.1896100516246,138.795211808814,56.9097081437668,1.35517141287959,50.5556037297262,37.735993037335,29.2639955503052,7.84014641483114
381,2025-10-03,"Hombre","23-27","Alto","No","Bajo",8,9,10,28.5,70,61.1,50.1,50,17.2,14.4,21.2,63.8,74.7214381050992,138.628648627996,53.436379517229,0.629530692067136,49.7598371269123,39.9849167081163,29.1324688684261,6.45085536886122
382,2025-10-04,"Hombre","28-32","Alto","No","Medio",9,10,11,22.2,70,51.6,48.3,50,15.8,21,32,48.9,74.0444726957209,138.141996993511,58.4669928508639,-2.73690148826023,49.3588867985406,40.0447446789043,28.3259785845957,6.16420573821714
383,2025-10-04,"Hombre","33-37","Medio","SI","Medio",8,9,11,27.4,70,60.1,42.4,50,15.4,18.2,33.1,56.4,72.3982854821576,137.117811475945,61.2950591471226,1.82572080208851,49.5907786191666,40.6646381366367,27.7423298656714,5.93378603674172
384,2025-10-04,"Mujer","23-27","Bajo","SI","Bajo",10,11,12,35.3,70,60.8,31.5,50,10,28.7,25.6,65.5,73.9817554919175,138.676835868644,58.1973601137652,-0.655272147674988,47.8533423200777,39.7779396467363,27.8358724751933,5.71110636950239
385,2025-10-05,"Mujer","23-27","Medio","No","Medio",8,8,11,53.5,70,75.6,45.9,41.1,19.6,19.4,32,51.1,72.2357115920407,140.257740111567,62.0096791986994,-2.65671991412913,49.1686949493847,38.4783221993538,26.877058647383,6.07864037053038
386,2025-10-06,"Hombre","28-32","Alto","No","Medio",9,10,11,18.1,70,65,44,50,11.3,25.9,23.5,44.3,71.1737458353126,140.513118418602,64.5409756034852,0.375273486164639,48.5386903504058,39.8389932505155,28.2511601182376,6.19926025185454
387,2025-10-06,"Hombre","33-37","Alto","SI","Medio",9,9,10,19.9,70,69.8,57,50,25.3,25.9,25.9,51.2,69.4852423223412,137.952878204481,64.6350282127885,-0.831754938165129,49.2585893064619,40.5430032980305,29.014495606976,6.84551361599339
388,2025-10-08,"Hombre","23-27","Medio","No","Medio",7,7,9,24.6,70,66.3,36.1,48,18.7,24.5,40,66.3,70.2138242598162,138.447663299471,66.0647552383142,-2.13472989474304,50.5183090641853,40.0685445339837,27.8289080467663,6.27758057815619
389,2025-10-11,"Mujer","38-42","Medio","No","Alto",8,9,10,20.4,70,58.8,50.4,47.3,24.1,13.7,35.4,41.3,67.1162115049228,140.730220090628,64.5615765464492,0.306058619803818,50.4778808736899,39.407838927594,27.8175218266203,5.47282895118895
390,2025-10-13,"Hombre","33-37","Alto","No","Medio",7,7,8,10,70,64.6,52.6,50,21.2,10.5,19.1,50,67.3928094915624,140.202952448792,60.7939402171975,-1.18303078835168,51.6923919812004,39.1882319785558,28.7631207575155,6.88125065513128
391,2025-10-14,"Mujer","23-27","Bajo","SI","Bajo",8,9,10,53.3,64.8,68.4,35.1,44,15.3,26.5,33,60.4,66.1356421075238,139.507905163418,59.8726393488505,1.18257452679074,50.6285872140394,38.2631132267624,29.375942219344,6.72165186982784
392,2025-10-15,"Mujer","33-37","Bajo","SI","Bajo",8,10,9,32.7,70,67.2,41.4,50,21.9,24.8,35.4,50.9,66.2583005395656,139.549109051572,57.009826783163,-0.103618976644226,50.173995617011,37.7351962091347,31.0041719476342,6.51936054255523
393,2025-10-16,"Mujer","23-27","Bajo","No","Bajo",7,7,9,28.3,70,74.5,37.1,50,16.2,24,27.8,62,63.8355783442916,139.161707886045,59.3486954693568,-1.17357875593853,50.7959418102033,37.4355692516598,29.3346261782233,7.38100518565814
394,2025-10-16,"Mujer","23-27","Alto","No","Alto",8,10,9,10,70,73.1,54.7,50,21.3,18.8,15,60,62.7378268104998,139.844782261724,60.12428963705,1.45323035640337,49.9246832378624,39.0205791858354,30.8845787118935,6.95471937351433
395,2025-10-17,"Hombre","28-32","Alto","No","Medio",7,9,10,28,70,69.2,40.9,50,10,19.8,31.3,48.2,62.0320898450656,139.522193194407,57.3534618335274,-0.524457311012662,50.1575409268011,39.6255748005993,28.7657940647785,6.24409838569047
396,2025-10-17,"Mujer","28-32","Alto","No","Medio",7,9,11,23.7,70,53.8,44.3,50,18.7,16.3,29.3,45.8,61.3035176021415,139.097250111077,63.4920567286135,0.438349813810702,49.8651823371873,41.9413581786446,27.1688988583397,5.46601662471381
397,2025-10-17,"Hombre","18-22","Bajo","No","Bajo",7,7,8,30.7,70,75.2,27,48.3,12.2,23.2,31.7,67.1,62.7381835682727,138.201701604628,64.2343330403323,1.06565861278897,51.8501626707543,42.9544014812805,27.8519638906677,5.33581990719425
398,2025-10-18,"Mujer","23-27","Bajo","No","Bajo",8,10,11,16.3,70,60.1,25,50,12.4,20.8,16.4,61.4,62.3615485593267,140.192714945666,62.7044748404675,0.329120409425046,50.632776081603,40.6308428792451,26.2593448070901,4.12779656495119
399,2025-10-19,"Hombre","38-42","Medio","SI","Medio",8,8,10,40.2,70,61.2,41.4,39.6,14.6,28.9,32.5,48.5,62.3893549386468,143.180186280355,65.6903842587736,-0.485745837962118,50.6387833946284,40.9422757350913,26.6130241609128,4.91479642714367
400,2025-10-20,"Hombre","33-37","Bajo","No","Bajo",9,10,11,26.4,70,65.7,33.2,50,12.8,23.8,32.9,45.4,61.7756869280136,141.673525994825,64.0917269453991,-0.718437108417983,50.7584366069221,41.0873475455912,29.8981907864429,7.3795893556622
401,2025-10-25,"Mujer","23-27","Alto","SI","Alto",10,12,12,30.1,70,62.1,41.8,50,17.2,20.5,29.1,56.8,61.1810808995594,141.806222452614,64.3235263500242,0.704496892423242,48.9680566644771,41.5783187129455,30.6017655782689,7.68292536945669
402,2025-10-25,"Hombre","38-42","Bajo","No","Bajo",7,8,10,21.6,70,57.1,25,50,10,20.5,22.2,54.1,63.082742800649,141.850907147132,63.2540454180694,0.601379003978553,50.32742017932,39.9293791280596,28.4067794859054,6.52880931453587
403,2025-10-26,"Hombre","38-42","Alto","SI","Alto",10,12,11,26.5,70,68,69.5,49.2,20.6,23.8,33.1,45.5,61.8396563466573,140.029182018877,61.7232726469317,-0.657196815264712,48.1593995217248,40.5869661596582,29.3543575826871,5.20424233608743
404,2025-10-28,"Mujer","28-32","Bajo","No","Bajo",8,10,11,31.8,70,72.7,41.9,47.9,15,18.5,33.2,54.1,63.8205465493989,138.820057559051,60.5336121909876,0.76844713938135,48.7443890694754,39.7891813376543,28.5418079426681,6.18995717945776
405,2025-10-29,"Mujer","38-42","Alto","SI","Medio",8,10,10,45.5,70,59.8,57.2,44.3,16.4,29,38.4,57.3,63.5767388559134,139.218236009505,56.8276759846722,-1.25495014974751,49.0376613660969,39.6652031780253,29.0003446782509,4.91325153082667
406,2025-10-31,"Hombre","33-37","Bajo","No","Bajo",7,8,10,13.9,70,56.4,44.9,50,17.5,21.7,22.4,54,64.2250199889069,140.383141144138,58.9455963499237,0.499976761236203,50.1221902370003,39.3425699897692,28.0226037048282,5.76806764338022
407,2025-10-31,"Hombre","33-37","Bajo","No","Medio",7,8,8,29.2,70,61.1,46.2,50,18.4,19.4,24.7,50.5,65.0259263496267,140.868820170272,55.9962468100793,0.903687921266591,51.6954699858803,39.6682249522183,31.5382797311409,6.98378690738101
408,2025-11-02,"Mujer","23-27","Bajo","SI","Bajo",9,10,10,37.4,70,58.7,33.5,50,11.3,27.6,32.1,68.7,66.47586916181,143.320567545344,61.0242754593344,-2.43600939381189,50.9378548831423,41.0976924643505,33.5572364822942,8.3282649429751
409,2025-11-02,"Hombre","18-22","Medio","SI","Medio",10,11,12,17.7,70,65.9,47.7,47.4,16.2,19.6,32.8,63.1,66.0617382864029,144.05826407692,68.3859265559555,2.39038167308014,49.0570546213026,40.7697368206923,32.8537809705895,9.64533841805808
410,2025-11-04,"Hombre","28-32","Bajo","No","Medio",7,10,11,17.4,70,66,33.6,50,15.1,23.7,31.1,49.5,67.1631430191561,142.947024982519,66.1466782213964,-2.1268406831985,49.8296039119233,39.0727354723579,31.9847045573693,8.58093291599106
411,2025-11-07,"Mujer","28-32","Bajo","No","Medio",8,9,12,22.6,70,63.1,38.2,50,14.9,23.6,22.9,64.7,68.6614415343139,140.109885746885,66.0053634858961,1.32952965491468,49.8749384391082,38.9322836018488,30.8001272574746,8.53423772548759
412,2025-11-07,"Hombre","18-22","Bajo","No","Alto",9,10,12,31.5,70,63.7,38.2,43,17.7,31.2,31.9,58.2,70.4172675683611,140.416781274477,71.3019948291445,-0.672015130669713,48.6149361438498,39.693107604062,30.8763997017369,7.76967213730858
413,2025-11-07,"Mujer","23-27","Bajo","No","Medio",9,10,12,39.9,70,74.1,48.4,49.5,23.3,23.3,25.9,56.5,71.4038281624661,142.143564075677,63.9932625279551,3.09010313912039,48.0851948180536,37.6672597844145,31.4900269027712,7.99347364852819
414,2025-11-07,"Mujer","23-27","Medio","No","Medio",6,8,9,28,70,71.6,49.3,50,18.3,21.2,21.9,58,72.881448764676,143.581210838769,60.4683192496801,-4.03368162893665,50.1110503634676,37.9802972309189,31.8252426369369,7.79496042871415
415,2025-11-08,"Hombre","23-27","Alto","SI","Medio",8,9,10,27.8,70,53.7,56.9,50,15.6,28.7,37.7,56.1,73.6016902108158,142.635592968923,63.5961733684491,-3.69992872597063,50.2036318246871,39.3396889260096,32.3276700915015,8.3090377371694
416,2025-11-09,"Mujer","38-42","Alto","No","Alto",9,10,11,35.7,70,65.7,43.6,40.6,15.8,21.5,40.5,42.1,74.931654726052,142.055278008564,57.9719853751184,-1.35951263756871,49.2787257187914,38.1929821748958,32.1581520435058,8.04528971043521
417,2025-11-13,"Hombre","23-27","Bajo","No","Bajo",10,10,12,29.4,70,59.1,31.5,50,10,31.4,27.8,50.9,75.2687756218868,141.828515019095,57.5307898377966,2.51073528046744,48.6858325590319,39.5825317484325,33.471041985964,9.97044314993995
418,2025-11-15,"Mujer","38-42","Medio","SI","Medio",7,7,9,10.3,70,65.8,50.6,50,19.4,15.6,24.7,48.8,76.3027835780476,141.542145476629,57.3825469420755,-1.8898317515394,50.4435857987673,38.698914880864,33.2221541087673,9.37824471210157
419,2025-11-16,"Hombre","28-32","Medio","SI","Alto",10,12,12,17.3,70,69.8,46,50,21,18.2,26.2,54.8,77.3076217758901,141.782676796364,60.9165321288919,1.55054603694193,48.7777772545816,39.4691103963424,34.7965177041682,10.0540009354234
420,2025-11-17,"Hombre","23-27","Bajo","No","Medio",7,9,9,29.3,70,60.5,38.3,50,15.4,22.1,35.2,68.4,79.0417041969058,141.441548714469,64.1394045464976,6.60626375886215,49.9293381072535,39.6928660510099,35.2559208389366,9.59244866392261
421,2025-11-18,"Mujer","23-27","Medio","No","Medio",8,11,11,31.1,70,62.7,38.5,50,19.7,21.2,26.2,60,79.4066479331591,141.154926711008,66.0099062433721,-3.02978852656133,49.4931933187426,41.1510921759414,33.0623417784669,7.97225933923577
